,name,description,recommendation_mark,sector.tr,market,sector,logoid,update_mode,type,typespecs,gross_margin_ttm,operating_margin_ttm,pre_tax_margin_ttm,net_margin_ttm,free_cash_flow_margin_ttm,return_on_assets_fq,return_on_equity_fq,return_on_invested_capital_fq,research_and_dev_ratio_ttm,sell_gen_admin_exp_other_ratio_ttm,close,pricescale,minmov,fractional,minmove2,currency,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.All,Volatility.W,Volatility.M,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,dps_common_stock_prim_issue_fy,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth,total_revenue_ttm,total_revenue_yoy_growth_ttm,gross_profit_ttm,oper_income_ttm,net_income_ttm,ebitda_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,total_assets_fq,total_current_assets_fq,cash_n_short_term_invest_fq,total_liabilities_fq,total_debt_fq,net_debt_fq,total_equity_fq,current_ratio_fq,quick_ratio_fq,debt_to_equity_fq,cash_n_short_term_invest_to_total_debt_fq,cash_f_operating_activities_ttm,cash_f_investing_activities_ttm,cash_f_financing_activities_ttm,free_cash_flow_ttm,capital_expenditures_ttm,Recommend.All,Recommend.MA,Recommend.Other,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,MACD.macd,MACD.signal,volume,relative_volume_10d_calc
97,EPCO,EGYPT FOR POULTRY,,Process Industries,egypt,Process Industries,egypt-for-poultry,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.14,1000,1,false,0,EGP,-1.257861635,-3.086419753,-15.81769437,-38.43137255,-36.82092555,-41.19850187,25.09960159,95.7605985,798.0665828,3.42206911,5.199054248,135372602,EGP,25.89641833,,,,1.854695806,,,14.04231863,125974863,,,,0,0,0,,,,0,0,,,,,,,,,142684968,102479893,9519069,70492418,0,-9519069,72192550,1.453771851,1.370571414,0,,,,,,,-0.4,-0.8,0,27.42247719,-0.66,-0.573117647,-112.8802069,14.24242424,14.28731762,-0.267513525,-0.24674734,138033,0.6680793
98,EPPK,EL AHRAM CO. FOR PRINTING AND PACKING,,Process Industries,egypt,Process Industries,el-ahram-co-for-printing-and-packing,delayed_streaming_900,stock,['common'],,,,,,,,,,,7.83,1000,1,false,0,EGP,0,0,0,-6.451612903,15.65731167,11.53846154,4.4,-1.385390428,225.7278853,-5.32907E-15,2.577284946,65145597,EGP,4.399998538,,,,3.924457944,,,381.0241263,122386227,,,,,0,0,,,,0,0,,,,,,,,,117298802,106638458,360500,100698908,57601130,57240630,16599894,1.217101787,1.057578524,3.469969748,0.006258558,,,,,,0.421212121,0.933333333,-0.090909091,66.93204842,0.39,-0.089353088,130.84863,66.66666667,33.33333333,-0.014297029,-0.061770392,0,0
99,ESRS,EZZ STEEL,1,Non-Energy Minerals,egypt,Non-Energy Minerals,ezz-steel,delayed_streaming_900,stock,['common'],,,,,,-0.125886031,,-0.634712465,,,61.73,1000,1,false,0,EGP,1.429510352,8.01399447,6.431034483,-19.35989865,-19.98704031,-32.90217391,40.29545455,377.7863777,7430.289593,3.437063524,5.882355524,33063109123,EGP,37.5,,,,,,,1.023964541,84391248123,,,,0,0,0,,,,0,0,,,,,,,,,1.13371E+11,77260271000,33162931000,1.12074E+11,79017413000,45854482000,1296261000,0.96991583,0.707710513,,0.419691429,,,,,,-0.066666667,-0.133333333,0,48.59252351,-4.06,-1.560647676,8.805228548,36.24,26.22987165,-1.455230672,-1.768872941,686511,0.635139577
100,ETEL,TELECOM EGYPT,1.5,Communications,egypt,Communications,telecom-egypt,delayed_streaming_900,stock,['common'],,,,,,7.117281392,20.04423142,14.01637097,,,33.7,1000,1,false,0,EGP,-0.882352941,9.026205112,-7.671232877,-15.13472463,-0.44312558,-10.49137262,44.07867226,163.6932707,237,6.068401544,6.229317122,58040436279,EGP,53.91193219,,,,1.130956356,,,5.240335876,97484711279,,,,1.5,1.5,4.41176,4.4117646,,20,8,4,,,,,,,,,1.53622E+11,34359721000,10977982000,1.02737E+11,50404287000,39426305000,50884932000,0.509666173,0.434300367,0.990904214,0.217798577,,,,,,-0.445454545,-0.8,-0.090909091,44.16198624,-3.1,-3.359470644,-41.38571889,52.7198026,47.02121804,-1.239590978,-1.236401813,156559,0.109975516
101,ETRS,EGYPTIAN TRANSPORT (EGYTRANS),,Transportation,egypt,Transportation,egyptian-transport-egytrans,delayed_streaming_900,stock,['common'],,,,,,,,,,,3,1000,1,false,0,EGP,-2.280130293,6.382978723,-18.91891892,-34.35448578,8.695652174,-4.153354633,21.45748988,147.9338843,549.0682625,4.251028613,6.342342558,479111865,EGP,22.26720443,,,,1.344399233,,,5.814577127,411618545,,,,,,4.23453,4.2345276,,,0,0,,,,,,,,,516300348,278722467,128657699,168040041,61154785,-67502914,348260307,2.711548207,2.474912063,0.175605628,2.103804289,,,,,,-0.490909091,-0.8,-0.181818182,36.42101225,-0.59,-0.624323529,-78.66507747,24.44444444,20.09547325,-0.259949563,-0.229788498,1252346,0.730809202
103,FAIT,FAISAL ISLAMIC BANK OF EGYPT - IN EGP,2,Finance,egypt,Finance,faisal-islamic-bank-of-egypt-in-egp,delayed_streaming_900,stock,['common'],,,,,,,,,,,28.89,1000,1,false,0,EGP,-2.398648649,-0.789838572,-3.507017251,-22.67130828,3.178571429,-11.08033788,3.474212034,213.9231604,3640.985265,3.375845515,4.255549419,24590968058,EGP,30.17694867,,,,0.691181727,,,,23264604058,,,,,0,6.44298,6.442976,,,0,0,,,,,,,,,1.74592E+11,59945608000,,1.48885E+11,11386803000,-1642835000,25707549000,8.104144056,,0.448456856,,,,,,,-0.557575758,-0.933333333,-0.181818182,37.78965854,-3.58,-2.062941191,-75.90665389,19.56236717,21.06140798,-0.95473663,-0.926983893,42062,0.710347169
107,FTNS,FITNESS PRIME,,,egypt,,fitness-prime,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.64,1000,1,false,0,EGP,1.39275766,0.831024931,0.831024931,0.831024931,0.831024931,0.831024931,0.831024931,0.831024931,0.831024931,5.507246377,5.507246377,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147003,
108,FWRY,FAWRY FOR BANKING TECHNOLOGY AND ELECTRONIC PAYMENT,2,Technology Services,egypt,Technology Services,fawry-for-banking-technology-and-electronic-payment,delayed_streaming_900,stock,['common'],,,,,,8.023254268,21.31755186,20.0006504,,,6.07,1000,1,false,0,EGP,0,9.963768116,-19.06666667,11.99261993,11.37614679,10.16333938,2.016806723,5252.172038,5252.172038,4.395769309,6.599756796,20075335575,EGP,-0.336134144,,,,6.234465192,,,7.495588564,16201368284,,,,0,,0,,,,0,0,,,,,,,,,8971583645,6996037684,5117968219,5501735013,1090809564,-4027158655,3469848632,1.342501513,1.237148351,0.328888238,4.691898923,,,,,,-0.424242424,-0.666666667,-0.181818182,39.69836279,-1.28,-1.456529412,-73.51919911,24.44444444,20.00196436,-0.427581299,-0.321663949,19817723,1.058239643
110,GDWA,GADWA FOR INDUSTRIAL DEVELOPMENT,,Producer Manufacturing,egypt,Producer Manufacturing,gadwa-for-industrial-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.64,1000,1,false,0,EGP,1.111111111,0.275482094,-5.208333333,-23.36842105,66.21004566,15.55555556,323.255814,113.2396016,113.2396016,3.279460167,6.492412405,3797300000,EGP,,,,,1.606418613,,,2.285307601,8134084127,,,,,0,0,,,,0,0,,,,,,,,,12071975908,8985712220,1776559624,8745521349,5176979960,3400420336,3326454559,1.14470407,0.814728944,2.16601814,0.34316525,,,,,,-0.312121212,-0.533333333,-0.090909091,44.04821566,-0.42,-0.075264706,-35.26679098,28.93772894,28.73685454,-0.065550749,-0.055129027,567102,0.907154482
111,GGCC,GIZA GENERAL CONTRACTING,,Industrial Services,egypt,Industrial Services,giza-general-contracting,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.369,1000,1,false,0,EGP,-1.861702128,-1.861702128,-19.60784314,-25.15212982,1.652892562,-0.539083558,46.42857143,80.58756145,4703.980664,3.173687786,5.20539356,542459019,EGP,46.99006409,,,,0.887744791,,,5.684100379,1126623939,,,,0,0,0,,,,0,0,,,,,,,,,2194236502,1968744085,93657753,1594555484,677822671,584164918,599681018,1.32958486,1.254302496,1.130305367,0.138174418,,,,,,-0.445454545,-0.8,-0.090909091,29.27780296,-0.111,-0.071623529,-120.5080545,6.338028169,7.433489828,-0.028474299,-0.021203194,4395302,0.978438174
112,GIHD,GHARBIA ISLAMIC HOUSING DEVELOPMENT,,Consumer Durables,egypt,Consumer Durables,gharbia-islamic-housing-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,20.11,1000,1,false,0,EGP,-6.159589361,0.499750125,-10.3832482,-24.08456021,-13.80197171,-9.045684801,18.71309807,309.5723014,946.4865619,5.090463227,7.062319754,117787503,EGP,24.38015927,,,,2.865398919,,,51.06800671,106015835,,,,,0,0,,,,0,0,,,,,,,,,43800335,43334365,11771668,4322864,0,-11771668,39477471,13.06050143,4.659540123,0,,,,,,,-0.603030303,-0.933333333,-0.272727273,40.66849447,-2.56,-1.101647462,-88.8139195,27.73245151,27.6599447,-0.759565513,-0.732495936,20464,0.54779706
113,GMCI,GMC GROUP FOR INDUSTRIAL COMMERCIAL & FINANCIAL INVESTMENTS,,Distribution Services,egypt,Distribution Services,gmc-for-industrial-commercial-and-financial-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.105,1000,1,false,0,EGP,-4.987102322,-4.987102322,-4.987102322,-9.86949429,-27.15886618,-2.557319224,-34.22619048,62.02346041,360.9395257,2.624434389,3.971609085,48399795,EGP,-30.77381246,,,,0.735147362,,,5226.875195,48390997,,,,,0,0,,,,0,0,,,,,,,,,85431642,20295953,8798,22878328,0,-8798,62553313,0.887142502,0.887142502,0,,,,,,,-0.512121212,-0.933333333,-0.090909091,42.46091229,0,-0.025494118,-41.66666667,33.33333333,22.22222222,-0.012509504,-0.017229983,20040,0.399419606
114,GOCO,GOLDEN COAST COMPANY,,Consumer Services,egypt,Consumer Services,golden-coast-company,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.525,1000,1,false,0,EGP,0,4.581673307,-0.756143667,5.210420842,18.51015801,5.210420842,45.42936288,49.57264957,36.53614002,4.142360762,4.693336861,86103880,EGP,39.05816291,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.354545455,0.8,-0.090909091,55.39735112,-0.02,0.004944118,-11.32561133,46.66666667,36.61065944,0.005843004,0.008367341,360339,0.500017554
115,GPPL,GOLDEN PYRAMIDS PLAZA,,Finance,egypt,Finance,golden-pyramids-plaza,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.443,1000,1,false,0,USD,0,0,0,0,0,0,0,-5.128205128,-20.12170065,4.44089E-16,4.44089E-16,38515456867,EGP,-7.364862514,,,,1.095189666,,,33.19512803,62760198986,,,,0,0,0,,,,0,0,,,,,,,,,52337458360,14601230857,1375182211,28460173770,16906360365,15531178155,23877284590,2.009863755,1.928822773,0.710001642,0.081341115,,,,,,0.357575758,0.533333333,0.181818182,50.88633236,0.072,0.000432353,35.81248743,42.11886305,36.17571059,-0.000481968,-0.001320328,0,0
116,GRCA,GRAND INVESTMENT CAPITAL,,Finance,egypt,Finance,grand-investment-capital,delayed_streaming_900,stock,['common'],,,,,,,,,,,7.76,1000,1,false,0,EGP,-1.52284264,-2.267002519,1.437908497,-3.362391034,10.07092199,-1.146496815,6.887052342,72.44444444,-9.557109557,7.371177806,6.234678902,61932002,EGP,9.366388922,,,,1.514518691,,,11.86092106,57654289,,,,,0,0,,,,0,0,,,,,,,,,54684305,,5103214,14634910,741295,-4361919,40049395,,,0.018548517,6.884187806,,,,,,0,0,0,51.1290251,0.16,-0.049470588,-72.42339833,76.98498498,67.3033033,-0.033504654,-0.056198366,138,0.02782202
117,GSSC,GENERAL SILOS & STORAGE,,Retail Trade,egypt,Retail Trade,general-silos-and-storage,delayed_streaming_900,stock,['common'],,,,,,,,,,,168,1000,1,false,0,EGP,1.265822785,2.233311021,-3.019107545,28.27365045,85.48914448,19.57295374,157.4207985,546.5807884,4416.133888,3.206326038,4.245298768,2875775032,EGP,151.7971232,,,,10.97033243,,,5.44378127,2585168497,,,,,,1.82559,1.8255949,,,1,0,,,,,,,,,2971158044,2363219292,621210349.3,2445676772,73117990.52,-548092358.8,525481272.3,1.171100163,1.13581422,0.272832956,8.495998657,,,,,,0.287878788,0.666666667,-0.090909091,52.8028329,-5,-0.154411471,-28.5402933,62.05710939,54.82698956,-0.158770277,0.359806462,107,0.218590398
118,GTEX,GTEX FOR COMMERCIAL AND INDUSTRIAL,,Finance,egypt,Finance,gtex-for-commercial-and-industrial,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.036,1000,1,false,0,USD,-5.263157895,-5.263157895,-20,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,2.378167641,5.89057179,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,-1,-0.2,48.16354696,-0.004,,-85.25506639,15.15151515,17.17171717,-0.002586529,,75566,1.66054304
119,GTWL,GOLDEN TEXTILES & CLOTHES WOOL,,Process Industries,egypt,Process Industries,golden-textiles-and-clothes-wool,delayed_streaming_900,stock,['common'],,,,,,,,,,,31.05,1000,1,false,0,EGP,-8.353010626,-2.112228944,-2.999056732,8.225858898,78.34577829,19.33128363,167.4418605,430.7692308,-96.895,13.63995125,12.70217129,443498421,EGP,144.3583255,,,,0.504572844,,,47.97994736,990482755,,,,,0,0,,,,0,0,,,,,,,,,1615258329,691772791,9243412,736300207,556227746,546984334,878958122,0.983807625,0.390328865,0.63282622,0.016618035,,,,,,0.424242424,0.666666667,0.181818182,52.80070968,3.79,1.1568527,18.40225539,51.46612036,50.54487238,1.002832892,0.973929076,7069,0.31268661
121,HELI,HELIOPOLIS HOUSING,1,Consumer Durables,egypt,Consumer Durables,heliopolis-housing,delayed_streaming_900,stock,['common'],,,,,,,,,,,9.85,1000,1,false,0,EGP,-1.5,13.08840413,-6.19047619,-11.02077687,-16.0988075,-5.288461538,2.284527518,32.57078474,6992.025475,3.92627266,5.477991378,13350852051,EGP,0.830736473,,,,,,,,,,,,0.222224,,2.22224,,,5.820952381,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.333333333,-0.666666667,0,47.84091009,-0.65,-0.584323559,-15.47656495,46.74185464,37.59398496,-0.299650717,-0.32636936,5950683,0.899968231
126,ICLE,INTERNATIONAL COMPANY FOR LEASING (INCOLEASE),,Finance,egypt,Finance,international-company-for-leasing-incolease,delayed_streaming_900,stock,['common'],,,,,,,,,,,41.09,1000,1,false,0,EGP,0,0,0,0,0,0,0,11.11411574,-61.59454155,2.22045E-16,0.983613139,821800003,EGP,0,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.333333333,-0.666666667,0,47.04646436,-0.91,-0.650235162,-56.482674,12.91749106,25.18639369,-0.540737319,-0.186733752,0,0
128,IDRE,ISMAILIA DEVELOPMENT AND REAL ESTATE CO,,Finance,egypt,Finance,ismailia-development-and-real-estate-co,delayed_streaming_900,stock,['common'],,,,,,,,,,,21.63,1000,1,false,0,EGP,2.17288616,-5.089955898,2.124645892,-27.58620932,-58.56321918,-62.02598248,-46.42060804,377.4834437,261.7056856,5.407671655,5.147612548,769550924,EGP,-45.97473362,,,,,,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.309090909,-0.8,0.181818182,46.94318056,0.93,1.021029685,-32.46564438,51.24609813,60.74765576,-0.10751765,-0.227462954,70408,0.562965853
129,IEEC,INDUSTRIAL & ENGINEERING PROJECTS,,Industrial Services,egypt,Industrial Services,industrial-and-engineering-enterprises-co,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.226,1000,1,false,0,EGP,-0.877192982,2.262443439,-18.70503597,-25.41254125,-21.30480807,-28.48101266,104.9347564,96.73729478,96.73729478,3.211560291,5.424659318,332424000,EGP,,,,,1.898043168,,,226.8273771,395003938,,,,,0,0,,,,0,0,,,,,,,,,734723329,722703121,843061,633973463,63422999,62579938,100749866,1.139958,0.906368579,0.629509512,0.01329267,,,,,,-0.603030303,-0.933333333,-0.272727273,35.03291692,-0.035,-0.034323529,-90.67862194,25.92890677,25.59877785,-0.014048398,-0.011472614,14398123,0.962428189
130,IFAP,INTERNATIONAL AGRICULTURAL PRODUCTS,,Process Industries,egypt,Process Industries,international-agricultural-products,delayed_streaming_900,stock,['common'],,,,,,,,,,,11.76,1000,1,false,0,EGP,-8.196721311,3.067484663,-19.28620453,-26.5,46.64936138,-20.32520325,155.5986649,634.1130996,10786.46967,8.916544376,6.372609942,2049599872,EGP,152.9899219,,,,2.107670415,,,16.82176556,2187380397,,,,0.57775,,4.51015,4.509758,,,1,0,,,,,,,,,1368556453,622531324,111855084,450251569,224069742,112214658,918304884,1.417738218,0.66153231,0.250991317,0.499197629,,,,,,-0.46969697,-0.666666667,-0.272727273,39.77307242,-1.72,-1.466617647,-61.43163245,25.52631579,19.19444444,-0.703527097,-0.668507631,616518,2.032773351
131,INEG,INTEGRATED ENGINEERING GROUP S.A.E,,Producer Manufacturing,egypt,Producer Manufacturing,integrated-engineering-sae,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.165,1000,1,false,0,EGP,1.851851852,2.48447205,-10.32608696,-21.05263158,-1.785714286,-31.81818182,32,-63.43644257,-23.73330025,3.631551363,4.181634948,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.490909091,-0.8,-0.181818182,38.7693148,-0.023,-0.017508824,-71.4127301,16.23931624,13.6977058,-0.007969948,-0.007051857,2470306,1.714386165
132,INFI,ISMAILIA NATIONAL FOOD INDUSTRIES,,Consumer Non-Durables,egypt,Consumer Non-Durables,ismailia-national-food-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,45.8,1000,1,false,0,EGP,-1.969178082,-2.656746071,-14.34449384,-30.47965682,-23.2830024,-21.83079514,5.111725502,762.6720306,403.8005038,11.74621171,6.805739145,591134476,EGP,7.245978788,,,,5.858882795,,,339.9783382,599995648,,,,,0,0,,,,0,0,,,,,,,,,166804126,118824674,1704138,67916726,10565310,8861172,98887400,1.754379779,0.89030148,0.106841822,0.161295599,,,,,,-0.490909091,-0.8,-0.181818182,32.60870429,-8.2,-5.7358239,-143.3318298,18.89621139,10.36992147,-2.351317699,-1.891998179,7920,1.514137687
133,IRON,EGYPTIAN IRON & STEEL,,Non-Energy Minerals,egypt,Non-Energy Minerals,egyptian-iron-and-steel,delayed_streaming_900,stock,['common'],,,,,,,,,,,16.02,1000,1,false,0,EGP,-1.111111111,0.754716981,-4.358208955,9.50102529,17.70756796,2.956298201,151.8867925,645.9065792,437.5646972,2.581759984,4.761518221,15629956055,EGP,157.5806574,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.178787879,-0.266666667,-0.090909091,49.02399911,0.48,-0.295470676,-10.11495112,56.43738977,52.91412798,0.006941807,0.044357869,190100,0.657824618
134,ISMA,ISMAILIA MISR POULTRY,,Process Industries,egypt,Process Industries,ismailia-misr-poultry,delayed_streaming_900,stock,['common'],,,,,,,,,,,7.2,1000,1,false,0,EGP,-2.964959569,-0.826446281,-16.76300578,-41.36807818,-43.44069128,-43.70602033,18.61614498,303.813797,29.11752654,3.382387463,5.1240867,666735171,EGP,21.08730975,,,,,,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.557575758,-0.933333333,-0.181818182,31.95593396,-1.48,-1.197470618,-94.20951487,10.20114943,9.913793103,-0.610191798,-0.581518609,118276,0.548716217
135,ISMQ,IRON AND STEEL FOR MINES AND QUARRIES,,Non-Energy Minerals,egypt,Non-Energy Minerals,iron-and-steel-for-mines-and-quarries,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.19,1000,1,false,0,EGP,-1.543209877,3.236245955,-17.57105943,-24.04761905,96.91358025,105.5412371,151.1811024,811.4285714,811.4285714,4.981054788,7.23706158,3165070000,EGP,,,,,10.55732062,,,19.14839378,3002329323,,,,,,3.08642,3.0864198,,,0,0,,,,,,,,,433889550,289634455,162740677,138716629,0,-162740677,295172921,2.08795771,1.410836757,0,,,,,,,-0.46969697,-0.666666667,-0.272727273,43.34544762,-0.49,-0.190852941,-79.11712132,18.92655367,17.05998033,-0.11124452,-0.072307327,4998940,0.637545759
138,KABO,EL NASR CLOTHES & TEXTILES (KABO),,Consumer Non-Durables,egypt,Consumer Non-Durables,el-nasr-clothes-and-textiles-kabo,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.1,1000,1,false,0,EGP,0,-0.943396226,-18.91891892,-30.92105263,2.941176471,-29.53020134,20.62033314,127.027027,306.2779618,3.525012569,7.147798769,975857036,EGP,21.76909599,,,,2.206531333,,,9.543761957,1532338277,,,,,0,0,,,,0,0,,,,,,,,,1478760763,759107325,155319437,540917881,216217453,60898016,937842882,1.728730609,1.031616069,0.488892553,0.718348287,,,,,,-0.4,-0.8,0,32.61415985,-0.45,-0.432588235,-94.566677,11.11111111,11.36653895,-0.184835173,-0.162111867,2186944,3.892094219
139,KASABF,CERTIFICATES OF ODIN EGYPTIAN EQUITY INVESTMENT FUND-KASAB,,,egypt,,odin-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,1,1000,1,false,0,EGP,0,0,0,0,0,0,0,0,0,0,0,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,100,0,-0.001470588,-35.0877193,0,0,0,0,0,
141,KWIN,EL KAHERA EL WATANIA INVESTMENT,,Finance,egypt,Finance,el-kahera-el-watania-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,22,1000,1,false,0,EGP,-6.14334471,-6.143348714,-2.265659707,25.64249001,114.4249513,25.64249001,114.4249513,640.7407407,83.18068276,13.62783983,13.05743409,246120006,EGP,128.4600403,,,,2.3969711,,,4945.090232,209932072,,,,,0,0,,,,0,0,,,,,,,,,139626991,,65169189,14274138,0,-65169189,125352853,,,0,,,,,,,0.066666667,0.133333333,0,49.991488,-1.6,0.207176468,-42.13919357,33.2991136,36.11709845,0.420218146,0.53387381,2427,0.930419781
142,KZPC,KAFR EL ZAYAT PESTICIDES,,Process Industries,egypt,Process Industries,kafr-el-zayat-pesticides,delayed_streaming_900,stock,['common'],,,,,,,,,,,6.01,1000,1,false,0,EGP,-2.117263844,-0.825082508,-19.22043011,-34.02854007,-28.28162291,-25.24875622,2.735042735,211.4767684,1998.440754,2.831577001,4.39887603,1098408970,EGP,56.41025321,,,,1.826792141,,,15.28786785,1447061900,,,,,0,9.83607,9.836065,,,0,0,,,,,,,,,1371495177,1102875797,122970315,773733291,466267771,343297456,597761886,1.444056106,0.608747108,0.787074146,0.263733251,,,,,,-0.490909091,-0.8,-0.181818182,23.02714639,-1.21,-1.373617691,-95.73361031,15.28455285,13.75383424,-0.570546401,-0.504661764,219924,0.798560642
143,LCSW,LECICO EGYPT,,Producer Manufacturing,egypt,Producer Manufacturing,lecico-egypt,delayed_streaming_900,stock,['common'],35.36457967,19.46308747,14.18461293,9.216034068,-0.858985103,8.790190282,22.15799682,18.61877499,,13.82876654,16.63,1000,1,false,0,EGP,-3.482298317,-0.23995201,-17.42799987,-41.93435551,16.26118568,-4.975772536,169.8273624,347.6205857,-35.81409972,5.786360357,6.457990124,1435833339,EGP,180.0493318,,,,,,,,2897733339,0.598343695,3.074248609,2.731693805,0,0,0,,0,,0,0,4842924502,47.92907426,1712679894,942582632,446325572,1060782630,,,5455400000,3233000000,456300000,3193600000,1841900000,1385600000,2261800000,1.226805297,0.620802186,0.842781972,0.247733319,222800000,-235100000,500000,-41600000,-268400000,-0.490909091,-0.8,-0.181818182,34.53630761,-4.08,-2.378382368,-82.07265419,15.03378378,15.99099099,-1.196066409,-1.054561821,224817,0.871323269
144,LUTS,LOTUS FOR AGRICULTURAL INVESTMENTS AND DEVELOPMENT,,,egypt,,lotus-for-agricultural-investments-and-development,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.757,1000,1,false,0,EGP,-2.322580645,18.09672387,10.99706745,4.847645429,39.66789668,28.08798646,657,657,657,9.523590922,7.667888515,,EGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466666667,0.933333333,0,57.1651142,0.043,-0.028941176,170.4067035,71.25220459,48.22042397,-0.000995233,-0.009751535,2553303,1.407852824
145,MAAL,EGYPTIAN GULF MARSEILIA FOR REAL ESTATE INVESTMENT,,Finance,egypt,Finance,marseille-almasreia-alkhalegeya-for-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.09,1000,1,false,0,EGP,0,0,1.98019802,47.14285714,152.8641571,106,430.9278351,220.5598631,294.7447642,17.15827926,14.37189275,660881276,EGP,430.9278031,,,,,,,,,,,,,,1.61812,3.236246,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.245454545,0.4,0.090909091,51.90149622,0,-0.126941176,-58.73526259,71.45438121,66.6540393,0.032050524,0.056145419,84427,1.572923808
149,MCQE,MISR CEMENT (QENA),,Non-Energy Minerals,egypt,Non-Energy Minerals,misr-cement-qena,delayed_streaming_900,stock,['common'],,,,,,,,,,,14.81,1000,1,false,0,EGP,-4.88118176,-3.768680962,-19.4232818,-28.17653113,-14.14492754,-31.81399318,-3.627787166,87.52769864,501.5031487,4.448328347,5.225361019,1489920044,EGP,0.341631626,,,,,,,,,,,,,,3.62436,3.6243553,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.557575758,-0.933333333,-0.181818182,28.53269593,-3.32,-2.657676556,-119.126094,16.85534273,16.35738088,-1.193740696,-1.051188497,74687,0.533535355
152,MENA,MENA TOURISTIC & REAL ESTATE INVESTMENT,,Finance,egypt,Finance,mena-touristic-and-real-estate-investment,delayed_streaming_900,stock,['common'],30.65020915,-134.3559698,-57.85543166,-59.04488365,-88.20293801,-3.394709391,-4.72837048,-4.682727697,,152.4130497,1.359,1000,1,false,0,EGP,-1.806358382,3.032600455,-8.60793544,-33.70731707,25.83333333,20.37201063,43.05263158,58.62744377,980.7429499,4.178746062,7.644119539,334819573,EGP,46.73684969,,,26.97652702,2.172071539,,,7.778688992,296954031,23.92568957,,,0,0,0,,0,,0,0,12411514,87.67868127,3804155,-16675610,-7328364,-13027610,-0.0303,69.45564516,214235860,134507243,42313966,62743973,4319334,-37994632,151491887,2.361683439,1.635075207,0.028536299,9.796409817,-8153937,-2793383,-1051712,-10947320,-2793383,-0.424242424,-0.666666667,-0.181818182,40.17692312,-0.305,-0.151044118,-95.83006045,29.98324958,27.39685193,-0.07428791,-0.06300151,1141550,0.266446865
