,name,description,recommendation_mark,sector.tr,market,sector,logoid,update_mode,type,typespecs,gross_margin_ttm,operating_margin_ttm,pre_tax_margin_ttm,net_margin_ttm,free_cash_flow_margin_ttm,return_on_assets_fq,return_on_equity_fq,return_on_invested_capital_fq,research_and_dev_ratio_ttm,sell_gen_admin_exp_other_ratio_ttm,close,pricescale,minmov,fractional,minmove2,currency,change,Perf.W,Perf.1M,Perf.3M,Perf.6M,Perf.YTD,Perf.Y,Perf.5Y,Perf.All,Volatility.W,Volatility.M,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm,dps_common_stock_prim_issue_fy,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth,total_revenue_ttm,total_revenue_yoy_growth_ttm,gross_profit_ttm,oper_income_ttm,net_income_ttm,ebitda_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,total_assets_fq,total_current_assets_fq,cash_n_short_term_invest_fq,total_liabilities_fq,total_debt_fq,net_debt_fq,total_equity_fq,current_ratio_fq,quick_ratio_fq,debt_to_equity_fq,cash_n_short_term_invest_to_total_debt_fq,cash_f_operating_activities_ttm,cash_f_investing_activities_ttm,cash_f_financing_activities_ttm,free_cash_flow_ttm,capital_expenditures_ttm,Recommend.All,Recommend.MA,Recommend.Other,RSI,Mom,AO,CCI20,Stoch.K,Stoch.D,MACD.macd,MACD.signal,volume,relative_volume_10d_calc
161,MTIE,MM GROUP FOR INDUSTRY AND INTERNATIONAL TRADE,1,Distribution Services,egypt,Distribution Services,mm-for-industry-and-international-trade,delayed_streaming_900,stock,['common'],,,,,,,,,,,7.86,1000,1,false,0,EGP,-1.13207547,5.78734859,-11.58605174,12.76901004,82.79069767,15.4185022,109.4882729,60.1790745,139.868175,4.55090594,8.87602654,9498779458,EGP,88.21839875,,,,3.59796207,,,32.43946196,9328784721,,,,0,0,0,,,,0,0,,,,,,,,,4331343962,3343637513,673602090,1571933393,384244325,-289357765,2759410569,2.2406389,1.0922723,0.14554447,1.7530567,,,,,,-0.22424242,-0.26666667,-0.18181818,46.40954527,-0.85,-0.68973531,-52.56662052,44.03508772,37.94544637,-0.17931137,-0.12656443,547545,0.18399358
162,NAHO,NAEEM HOLDING,,Finance,egypt,Finance,naeem,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.135,1000,1,false,0,USD,0,4.65116279,-5.59440559,-0.73529412,3.84615385,3.84615385,3.84615385,-48.79315907,-90.41680761,5.64264113,3.59730246,2310052815,EGP,4.61539427,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.06666667,-0.13333333,0,50.20649731,0.005,-0.00421176,18.18181818,65.34391534,54.05643739,-0.00159557,-0.00187148,1413995,6.35310351
163,NCCW,NASR COMPANY FOR CIVIL WORKS,,Industrial Services,egypt,Industrial Services,nasr-company-for-civil-works,delayed_streaming_900,stock,['common'],,,,,,,,,,,5.63,1000,1,false,0,EGP,4.64684015,12.15139442,12.6,43.25699746,92.36919578,52.71264378,81.84772143,376.9359534,1647.220895,4.27071611,8.28896157,844500017,EGP,82.39740045,,,,4.37363081,,,30.482058,781952383,,,,,0,0,,,,0,0,,,,,,,,,654824832,632731070,73430097,461735900,10882463,-62547634,193088932,1.37604554,1.1040074,0.05635985,6.74756229,,,,,,0.55757576,0.93333333,0.18181818,61.25999854,0.49,0.1485,127.4165015,82.01771493,76.21544139,0.15392007,0.12351963,4596890,3.98075268
164,NEDA,NORTHERN UPPER EGYPT DEVELOPMENT & AGRICULTURAL PRODUCTION,,Process Industries,egypt,Process Industries,northern-upper-egypt-development-and-agricultural-production,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.994,1000,1,false,0,EGP,0.96202532,4.67191601,-7.25581395,-29.03914591,40.62059238,-22.109375,27.41214058,298.8,599.0709298,3.74683563,5.73138658,125024709,EGP,29.45430254,,,,3.4678864,,,89.60898601,125029765,,,,,0,0,,,,0,0,,,,,,,,,42426051,18218265,1412940,4497976,0,-1412940,37928075,4.32755463,2.17903388,0,,,,,,,-0.08787879,-0.26666667,0.09090909,41.58296579,0.024,-0.17051471,-1.23762376,57.47910301,44.57855639,-0.10678828,-0.1359872,248192,0.6415914
165,NHPS,NATIONAL HOUSING FOR PROFESSIONAL SYNDICATES,,Finance,egypt,Finance,national-housing-for-professional-syndicates,delayed_streaming_900,stock,['common'],,,,,,,,,,,43,1000,1,false,0,EGP,1.17647059,-3.86765035,13.45645839,20.9223813,50.34965035,20.9223813,80.36912752,43.33333333,309.5238095,6.01801104,11.46822608,700799988,EGP,83.72482811,,,,,,,,,,,,,,11.4155,11.415525,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.33333333,0.66666667,0,60.00435096,10,6.39441156,79.91196875,58.26813191,60.03604808,2.20772291,1.41090808,3856,0.1635742
166,NINH,NOZHA INTERNATIONAL HOSPITAL,,Health Services,egypt,Health Services,nozha-international-hospital,delayed_streaming_900,stock,['common'],30.16997544,22.03553371,33.70488599,25.25989303,4.87351357,18.70859768,21.68072178,21.68072178,,7.48104684,8.48,1000,1,false,0,EGP,0.83234245,3.16301703,2.04572804,-0.46949525,17.45152355,-0.46949525,23.03243962,223.9308866,581.0425103,4.32287303,3.76040284,1444921922,EGP,19.26008045,16.28889743,,4.08049636,3.20971393,13.77284061,84.42492269,19.50038804,1204482297,3.32464186,15.0876392,13.74932861,0,0,0,,0,,0,0,362289337,44.62843446,109302604,79832389,91513899,87602990,0.5206,51.91129268,541518054,335509228,240760999,77108254,321374,-240439625,464409800,4.5527999,4.19306194,0.00069201,749.1614101,108229308,-45923437,-6890354,17656220,-90573091,0.53636364,0.8,0.27272727,56.16389356,0.38,-0.02297063,185.4951388,92.13483146,86.80326063,0.00615548,-0.038116,10057,1.2882359
167,NIPH,EL-NILE CO. FOR PHARMACEUTICALS AND CHEMICAL INDUSTRIES,,Health Technology,egypt,Health Technology,el-nile-co-for-pharmaceuticals-and-chemical-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,80.220001,1000,1,false,0,EGP,-0.34782484,-1.96749476,-9.09914901,-3.46570044,73.18653066,-3.46570044,102.320295,453.6231953,509.6421867,2.48458725,6.16429145,828528769,EGP,106.3808293,,,,1.65313033,,,22.22367843,997759206,,,,,,6.11023,6.110228,,,1,0,,,,,,,,,1201862342,1005340828,44147843,710535375,213378280,169230437,491326967,1.83319194,1.25787465,0.43428978,0.20689942,,,,,,-0.17575758,-0.53333333,0.18181818,44.7321446,-0.330002,-4.41785233,-48.07059006,34.63729549,39.52646727,-1.98691987,-2.12092153,493,0.46100617
168,OBRI,EL OBOUR REAL ESTATE INVESTMENT,,Finance,egypt,Finance,el-obour-real-estate-investment,delayed_streaming_900,stock,['common'],,,,,,,,,,,6.15,1000,1,false,0,EGP,-0.16233766,-0.64620355,-11.25541126,-31.55375317,14.16584678,-26.52598364,33.16470135,262.4544354,5.49588986,3.67488921,5.88921086,244400005,EGP,111.0183825,,,,1.44997583,,,5.74516779,252486774,,,,,0,0,,,,0,0,,,,,,,,,524257725,,84299893,417242588,92386662,8086769,107015137,,,0.86330462,0.91246822,,,,,,-0.35454545,-0.8,0.09090909,38.52018986,-0.27,-0.63015663,-41.2208582,28.30719148,26.37121436,-0.30936006,-0.36627092,71674,0.40763701
169,OCDI,SIX OF OCTOBER DEVELOPMENT & INVESTMENT (SODIC),,Finance,egypt,Finance,six-of-october-development-and-investment-sodic,delayed_streaming_900,stock,['common'],,,,,,,,,,,43.709999,1000,1,false,0,EGP,1.55668677,5.07211803,-15.2085357,86.55569356,147.6487196,94.52603892,213.558099,156.5140636,6971.658618,4.57556099,9.47401358,15569387490,EGP,214.6868107,,,,,,,,,,,,0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.10909091,0.4,-0.18181818,49.31769092,-2.670002,-4.95108848,-7.46617038,49.79346866,50.87025666,-0.28366989,0.03947834,215790,0.58463403
170,OCPH,OCTOBER PHARMA,,Health Technology,egypt,Health Technology,october-pharma,delayed_streaming_900,stock,['common'],,,,,,,,,,,98.5,1000,1,false,0,EGP,4.68700626,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,172.9287891,1973.682316,7.3280954,4.54734637,1200000000,EGP,0,,,,2.19644123,,,44.34779809,1518039806,,,,,0,0,,,,0,0,,,,,,,,,1099479296,785992584,26652958,561336042,344692764,318039806,538143254,1.69675986,1.26867002,0.64052232,0.07732381,,,,,,0.55757576,0.93333333,0.18181818,50.71982438,2.5,-1.22508884,-25.84781358,33.66665185,39.61831119,-0.42156438,-0.43656617,16,0.52805281
171,ODIN,ODIN INVESTMENTS,,Finance,egypt,Finance,odin-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.36,1000,1,false,0,EGP,0.42553191,-1.66666667,-3.67346939,-30.38348083,31.54960981,-29.12912913,45.23076923,-0.84537677,131.7740203,5.23231619,7.19421659,245440014,EGP,55.77558743,,,,5.68482921,,,127.9367446,240300134,,,,0,0,0,,,,0,0,,,,,,,,,273983082,,11086071,64399163,3933000,-7153071,209583919,,,0.01894776,2.8187315,,,,,,-0.4,-0.8,0,45.38996365,-0.03,-0.029,-27.72556391,56.2170088,59.95764093,-0.03760164,-0.04858779,488008,0.32487038
172,OFH,ORASCOM FINANCIAL HOLDING,,Finance,egypt,Finance,orascom-financial,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.368,1000,1,false,0,EGP,0.82191781,14.28571429,-7.76942356,1.93905817,30.03533569,12.19512195,84,-23.0125523,-23.0125523,3.96756313,4.62746654,1930410000,EGP,,,,,0.69623127,,,2.65456872,1276888000,,,,0,0,0,,,,0,0,,,,,,,,,2622365000,,656381000,132047000,7953000,-648428000,2490318000,,,0.00318705,82.53250346,,,,,,0.31212121,0.53333333,0.09090909,52.81290407,0.022,-0.02565,93.07992203,79.45818366,62.01853899,-0.00958501,-0.01438892,15441474,2.25794814
173,OIH,ORASCOM INVESTMENT HOLDING,,Communications,egypt,Communications,orascom-investment,delayed_streaming_900,stock,['common'],-59.88682199,-123.563714,255.9514648,219.946131,-208.7285055,6.80467106,12.12591807,8.44782777,,38.90908608,0.421,1000,1,false,0,EGP,0.95923261,6.31313131,-6.44444444,-4.31818182,90.49773756,8.78552972,92.23744292,81.50386776,179.0481872,2.87407998,5.24140362,2208435691,EGP,83.84279466,7.97348485,,14.51181528,0.67005141,,,0.89900622,188144691,1.24817357,,,0,0,0,,0,,0,0,150736000,-86.00194087,-90271000,-186255000,276929000,-166013000,0.0528,,4889169000,2733476000,2598186000,1604405000,589033000,-2009153000,3284764000,3.09026223,3.09026223,0.17871678,4.41093453,-92971000,29284000,254553000,-314629000,-221658000,0.09090909,0,0.18181818,48.78162424,-0.018,-0.02071471,5.14639405,54.60784314,48.42320261,-0.00590541,-0.00604491,58346691,1.92117786
174,OLFI,OBOUR LAND FOR FOOD INDUSTRIES,1,Consumer Non-Durables,egypt,Consumer Non-Durables,obour-land-for-food-industries,delayed_streaming_900,stock,['common'],,,,,,,,,,,11.42,1000,1,false,0,EGP,2.42152466,0.1754386,-17.78257739,2.51346499,46.97554698,6.72897196,18.34196891,32.79069767,2184,4.25920149,7.16329832,4568000031,EGP,10.23166462,,,,4.76452722,,,10.26564415,4902990620,,,,0.95,0,8.31874,8.318739,,46.15384615,0,0,,,,,,,,,2243181044,1577637774,472325012,1280445506,803330286,331005274,962735538,1.25894975,0.54454222,0.83789319,0.58795868,,,,,,-0.26666667,-0.53333333,0,37.88926477,-1.57,-1.55132353,-101.3777766,24.45887446,24.42279942,-0.44442676,-0.28129535,572076,0.34904592
175,ORHD,ORASCOM DEVELOPMENT EGYPT,1,Finance,egypt,Finance,orascom-development-egypt,delayed_streaming_900,stock,['common'],31.57072306,29.58468293,27.18035729,18.45676274,-4.23721863,8.38083213,39.3568694,22.53483881,,1.98604013,11.14,1000,1,false,0,EGP,0.08984726,5.29300567,-19.566787,-3.04612707,22.9580574,0.36036036,35.85365854,50.94850949,2693.908727,4.25333576,8.15012148,12593475298,EGP,34.86682852,4.41380403,0.06453994,0.82095776,1.46116182,6.96510364,,2.43866016,17100960173,1.11579843,3.77154095,3.5557674,0,0,0,,0,,0,0,15326209169,49.24211623,4838595053,4534210388,2828722063,4809358500,2.5239,68.32733093,39235978120,25605040393,5472450589,29270225444,8632987957,3160537368,9965752676,1.82851893,0.89021539,1.00164556,0.63389994,1808081501,-2077941404,1939495629,-649404990,-2457486492,-0.55757576,-0.93333333,-0.18181818,39.88633981,-1.57,-2.16991175,-80.15681089,33.68026254,29.99328641,-0.71610658,-0.63783758,818289,0.28568914
176,ORWE,ORIENTAL WEAVERS,1,Consumer Durables,egypt,Consumer Durables,oriental-weavers,delayed_streaming_900,stock,['common'],14.43892656,9.73293218,11.81079087,9.85474054,15.18668838,8.2095027,15.19799735,14.35812422,,4.43068424,19.799999,1000,1,false,0,EGP,4.15570226,9.99999444,-3.36750122,14.45086789,34.41954515,17.09047309,44.20975237,176.6138729,2272.887354,3.82352992,6.41630082,13169122820,EGP,40.22662463,7.56764982,0.06825167,0.71600976,1.02808644,4.20161548,4.91064922,7.31729499,15741902559,0.89146101,9.15922344,6.00860209,1.25,1.25,3.0303,6.313132,47.77556948,108.3333333,8,1,17658543016,33.21517761,2549704058,1718694015,1740203598,2619894330,2.6164,106.4546674,23188184608,15360460783,4555796896,9017294577,5767043352,1211246456,14170890031,1.88639216,1.02835063,0.45022115,0.78997098,3134299960,-928623602,-2279491446,2681747900,-452552060,0.33333333,0.66666667,0,51.55261414,-0.740002,-0.85255859,67.1615414,48.11775717,41.15103863,-0.36935164,-0.49571191,800234,0.8369099
177,PHAR,EGYPTIAN INTERNATIONAL PHARMACEUTICALS (EIPICO),1,Health Technology,egypt,Health Technology,egyptian-international-pharmaceuticals-eipico,delayed_streaming_900,stock,['common'],,,,,,,,,,,43.66,1000,1,false,0,EGP,0.94797688,-1.2440602,-7.26423504,9.86411123,32.78588404,19.61643836,65.53719337,-19.87195303,668.9528486,4.39320945,4.55420731,6494676134,EGP,90.65502864,,,,,,,,,,,,1.53834,,3.52345,4.580852,,-33.33304442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.13333333,-0.26666667,0,40.26003241,-4.34,-3.63350035,-119.1349251,15.86167471,12.57957881,-0.88494283,-0.342308,112351,0.57343852
178,PHDC,PALM HILLS DEVELOPMENT COMPANY,1,Finance,egypt,Finance,palm-hills-development-company,delayed_streaming_900,stock,['common'],30.22604331,18.58236347,13.28248167,9.1304233,-10.40080797,2.55485419,15.17047266,9.85243726,,,3.65,1000,1,false,0,EGP,3.69318182,10.94224924,-15.11627907,17.74193548,82.5,37.21804511,89.21721099,39.3129771,390.0007494,4.5668838,7.30401864,10736821924,EGP,76.20881449,6.79955291,0.22224307,0.59778365,0.96213409,,,118.994257,16075820609,0.92809334,4.99448493,4.69416557,0,0,0,,0,,0,0,17321340281,28.06242215,5235555816,3218714409,1581511689,3424638600,0.5368,29.50542823,74298460597,,7735225348,62576612698,12511763058,4776537710,11721847899,,,1.12118731,0.61823624,-834159840,-772676755,4581650523,-1801559340,-967399502,0.15454545,0.4,-0.09090909,49.71180629,0.01,-0.40458824,45.39502401,75.61115905,70.58753441,-0.10130518,-0.1353215,9665223,0.37091581
179,PHTV,PYRAMISA HOTELS,,Consumer Services,egypt,Consumer Services,pyramisa-hotels,delayed_streaming_900,stock,['common'],,,,,,,,,,,160,1000,1,false,0,EGP,0,0.62893082,11.11111111,65.01650335,92.4233267,66.49323968,230.1692185,611.1111111,1189.299459,1.69405438,8.90789834,3359790115,EGP,230.1485936,,,,,,,,,,,,,,0.625039,0.62503904,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.35454545,0.8,-0.09090909,57.5189418,1,9.06776497,112.5180743,94.24024505,94.52997871,3.97078185,4.14740962,3771,0.99480307
180,POUL,CAIRO POULTRY,1,Process Industries,egypt,Process Industries,cairo-poultry,delayed_streaming_900,stock,['common'],23.44721041,17.78813241,15.41050499,7.40759231,2.85972388,18.32635849,35.6027215,35.34226212,,4.87965174,7.24,1000,1,false,0,EGP,0.8356546,7.73809524,-26.57200811,-21.1328976,41.40625,-10.61728395,70.75471698,21.68067227,724.555124,4.92161234,7.20437933,3467971380,EGP,70.35293584,4.54659633,,0.33400146,1.26604414,3.55994536,11.77710053,6.96993044,3703595036,0.35967516,2.02199507,1.54512479,0,0,0,,0,-100,0,0,10297055320,116.970992,2414372227,1831653835,762763878,2396955290,1.5924,568.2333194,5145724380,3758835714,497561864,2377947018,704628494,207066630,2767777362,1.66958805,0.75244088,0.25723688,0.70613361,974164272,-540842551,-28792084,294467350,-679696919,-0.24242424,-0.66666667,0.18181818,37.46996068,-0.58,-1.60488237,-62.77056244,52.96108291,47.93282648,-0.58274112,-0.62872876,3054625,1.70721936
181,PRCL,CERAMIC & PORCELAIN,,Non-Energy Minerals,egypt,Non-Energy Minerals,ceramic-and-porcelain,delayed_streaming_900,stock,['common'],,,,,,,,,,,10.04,1000,1,false,0,EGP,3.18602261,9.6069869,-12.08406305,-17.97385621,34.76510067,-16.26355296,111.814346,208.9230769,1392.576565,5.88298033,7.58120668,505673615,EGP,114.989289,,,,,,,68.22281381,469034346,,,,,0,0,,,,0,0,,,,,,,,,337885578,188554880,41573829,351330976,4934560,-36639269,-13445398,0.53668732,0.22472869,,8.42503263,,,,,,0.15757576,0.13333333,0.18181818,46.52806614,-0.16,-1.5297059,21.02142568,64.66329966,52.34191666,-0.58181412,-0.71608869,416393,1.96473237
182,PRDC,PIONEERS PROPERTIES FOR URBAN DEVELOPMENT(PREDCO),,Finance,egypt,Finance,pioneers-properties-for-urban-development-predco,delayed_streaming_900,stock,['common'],23.83816563,14.51142329,0.75551402,-1.74705904,-11.39711003,-0.34672761,-2.48007676,-1.30841731,,,3.14,1000,1,false,0,EGP,0,-2.48447205,-5.13595166,28.16326531,76.8018018,39.55555556,60.44966786,-21.30325815,-21.30325815,3.99731198,5.63984625,3312090000,EGP,,,,0.45118552,0.65870487,,,8.05082677,16047735972,2.18608491,15.06457963,14.31548281,0,0,0,,0,,0,0,7340856651,,1749925567,1065262782,-128249100,1121005570,-0.1216,,42570007698,,1847887659,32326947227,9368651401,7520763742,10243060471,,,1.86322977,0.19724159,-768482684,173345217,1015313933,-836645510,-68162822,0.35757576,0.53333333,0.18181818,51.04216914,0.08,0.03755882,32.78010444,62.04906205,66.3973064,0.03047543,0.02281021,729195,0.29574049
183,PRMH,PRIME HOLDING,,Finance,egypt,Finance,prime,delayed_streaming_900,stock,['common'],,,,,,,,,,,0.701,1000,1,false,0,EGP,1.447178,-3.84087791,-5.52560647,-12.26533166,15.48599671,-8.48563969,58.23927765,-12.375,-26.14818372,4.62499863,5.17233501,255149990,EGP,64.55981721,,,,0.86048167,,,45.39357441,-5998261,,,,0,0,0,,,,0,0,,,,,,,,,924052395,,425898255,636945781,162775525,-263122730,287106614,,,0.57087752,2.616476,,,,,,-0.24242424,-0.66666667,0.18181818,43.39178594,-0.031,-0.02812941,-62.94606295,32.11111111,42.09259259,-0.01339591,-0.01361918,401352,1.99881471
184,QNBA,QATAR NATIONAL BANK ALAHLY,1,Finance,egypt,Finance,qatar-national-bank-alahly,delayed_streaming_900,stock,['common'],,27.25385924,29.03631181,18.90776846,22.85559731,2.91739551,26.88243574,25.81442821,,,32.200001,1000,1,false,0,EGP,0.62500313,4.61338517,-13.78847999,5.33202813,45.635457,14.30600284,83.26693796,61.69840775,8884.559031,6.30051975,7.18026929,69385302181,EGP,87.20929846,4.27554719,0.07482074,0.80339295,1.04123184,3.4960371,3.53705123,,16960181372,0.19760455,,,1,1,3.10559,3.1055899,13.27809645,33.33333333,3,1,85828901646,71.13403613,,23391688045,16228329997,,7.5312,,6.28919E+11,2.67547E+11,,5.62282E+11,9133538236,-52425120809,66637712880,0.60793814,,0.1370626,,19846843620,-42795887556,1.22645E+11,19616708140,-475842023,-0.35757576,-0.53333333,-0.18181818,41.24518159,-3.049999,-3.0038528,-68.64497635,41.67457195,39.5206315,-1.21335075,-1.13767601,28139,0.89198768
185,RACC,RAYA CONTACT CENTER,1,Commercial Services,egypt,Commercial Services,raya-contact-center,delayed_streaming_900,stock,['common'],,,,,,,,,,,6.42,1000,1,false,0,EGP,0,14.23487544,7.53768844,3.5483871,134.3065693,14.43850267,175.5364807,-1.23076923,2468,5.80678562,7.09931758,1402479659,EGP,181.5789543,,,,2.31659396,,,3.78846163,1599902658,,,,,0,0,,,,0,0,,,,,,,,,1503472719,816750231,333989037,967717564,534723733,200734696,535755155,1.3099388,1.3099388,0.99194326,0.62460111,,,,,,0.44545455,0.8,0.09090909,56.65090825,0.06,0.29505882,84.75426279,72.18417902,73.24439954,0.11882771,0.07393319,1033889,1.03277907
186,RAKT,RAKTA PAPER MANUFACTURING,,Process Industries,egypt,Process Industries,rakta-paper-manufacturing,delayed_streaming_900,stock,['common'],,-120451.0437,-121498.8401,-121498.8401,,,,,,119639.7971,13.08,1000,1,false,0,EGP,4.72377902,8.9092423,-18.50466782,-21.6766514,12.95336788,-8.85017422,3.89197776,70.98039216,190.7001773,7.26740251,7.5209888,391800013,EGP,3.73312359,,,1167.377,,,,132.4333446,385015974,1199.516394,,,0,0,0,,0,,0,0,320976,-96.78727401,,-386618942,-389982117,,-12.9994,-218.3420425,133663312,58348129,9783039,788250341,2999000,-6784039,-654587029,2.07503596,0.54882393,,3.26210037,,,,,,-0.04242424,-0.26666667,0.18181818,45.37487394,0.97,-2.25152938,-15.36010198,33.55408389,30.51263184,-0.8563513,-1.01142051,81265,1.31339284
187,RAYA,RAYA HOLDING FOR FINANCIAL INVESTMENTS,,Technology Services,egypt,Technology Services,raya-for-financial-investments,delayed_streaming_900,stock,['common'],18.53519748,6.55773018,3.40438795,1.72352607,-7.5091554,2.14808031,28.82460129,11.56307135,,11.84368712,4.54,1000,1,false,0,EGP,0.44247788,7.0754717,-9.56175299,29.34472934,113.1455399,62.72401434,91.56118143,737.6383455,390.5641393,4.31564272,7.77148713,9733738859,EGP,92.37286886,19.47661948,0.26311911,0.33399448,4.83446741,,,5.57272831,22013861056,0.75989159,11.58772278,9.23444114,0.035,0,0.770925,,0,-41.66666667,0,0,28969738979,56.18306717,5369598328,1899757316,499301004,2383886660,0.2331,73.69597615,27069599201,22909979987,2085918219,24322939318,13629648495,11543730276,2746659883,1.07121552,0.78291946,6.78001578,0.1530427,-1552842568,-536947288,2610790054,-2175382720,-622540150,-0.02121212,-0.13333333,0.09090909,49.57484395,0.02,-0.08470588,21.03174603,52.43714005,54.51608372,-0.00901638,-0.00697226,966805,0.3099338
188,REAC,REACAP FINANCIAL INVESTMENTS,,Finance,egypt,Finance,reacap-financial-investments,delayed_streaming_900,stock,['common'],,,,,,,,,,,4.85,1000,1,false,0,EGP,3.19148936,-3.96039604,-3.96039604,1.04166667,53.48101266,-3,50.62111801,-20.30516961,-94.00882393,9.45024206,9.48133082,563059648,EGP,56.83230259,,,,0.68408039,,,69.65548724,579017198,,,,,0,0,,,,0,0,,,,,,,,,1222008109,,156186213,285729766,18559364,-137626849,936278343,,,0.02371216,8.41549382,,,,,,0.56969697,0.86666667,0.27272727,51.98354781,0.05,-0.10652941,46.51553317,56.01851852,49.38271605,-0.04270203,-0.05716749,12340,1.25870845
189,RKAZ,REKAZ FINANCIAL HOLDING,,Process Industries,egypt,Process Industries,port-saied-for-agricultural-development-and-construction,delayed_streaming_900,stock,['common'],,,,,,,,,,,3.09,1000,1,false,0,EGP,0.98039216,-6.92771084,-2.21518987,-12.46458924,-12.46458924,-12.46458924,-15.80381471,1024.752937,188.0098427,10.25966451,11.55718011,60599999,EGP,-9.53678857,,,,3.49428927,,,12.6805985,50926412,,,,0,0,0,,,,0,0,,,,,,,,,17792807,15797807,9673587,106854,0,-9673587,17685953,147.8447882,147.8447882,0,,,,,,,-0.35454545,-0.8,0.09090909,46.17967922,-0.07,0.09697059,54.497947,34.00921659,45.48387097,0.0090831,0.02748491,19105,0.93950391
190,RMDA,TENTH OF RAMADAN PHARMACEUTICAL INDUSTRIES&DIAGNOSTIC-RAMEDA,1,Health Technology,egypt,Health Technology,tenth-of-ramadan-pharmaceutical-industriesanddiagnostic-rameda,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.56,1000,1,false,0,EGP,-0.7751938,-1.53846154,-7.24637681,47.72071552,78.39721254,55.15151515,70.95089647,1928.456551,1928.456551,4.04042888,6.59391933,3891199913,EGP,76.07240087,,,,2.2368628,,,63.72030083,4691131812,,,,0,0,0,,,-100,0,0,,,,,,,,,3269905050,2098891281,358729439,1554454445,1149056151,790326712,1715450605,1.41097328,1.16360773,0.67359922,0.31219487,,,,,,-0.29090909,-0.4,-0.18181818,43.6102059,-0.32,-0.19938235,-116.8141593,18.18181818,20.32163743,-0.02705715,0.00824578,2760698,0.98426477
191,ROTO,ROWAD TOURISM (AL ROWAD),,Finance,egypt,Finance,rowad-tourism-al-rowad,delayed_streaming_900,stock,['common'],,,,,,,,,,,30.26,1000,1,false,0,EGP,4.960111,0.16551143,7.76353276,3.48837209,99.47264338,-0.03303601,89.00687071,272.201722,263.1201418,3.62094045,5.47404856,523855072,EGP,94.09878059,,,,3.56941907,,,413.0837649,686228176,,,,,0,0,,,,0,0,,,,,,,,,732271757,113624062,6596485,513721323,97181120,90584635,218550434,0.27016229,0.14160284,0.66216829,0.06787826,,,,,,0.55757576,0.93333333,0.18181818,59.89544575,3.16,0.68714704,82.13988415,60.99965445,57.53842799,0.54422107,0.23961684,853680,21.40219367
192,RREI,ARAB REAL ESTATE INVESTMENT CO.-ALICO,,Finance,egypt,Finance,arab-real-estate-investment-co-alico,delayed_streaming_900,stock,['common'],,,,,,,,,,,1.188,1000,1,false,0,EGP,0.93457944,19.63746224,-13.09436723,11.02803738,71.1815562,30.26315789,85.33541342,121.2290503,-99.32114286,7.90301207,7.87003227,290505598,EGP,86.25592289,,,,0.80720779,,,31.86918014,259877201,,,,,0,0,,,,0,0,,,,,,,,,642313351,,31148901,279676222,520504,-30628397,362637129,,,0.00143533,59.84373031,,,,,,0.11212121,0.13333333,0.09090909,47.72654686,0.013,-0.14231176,-0.94536355,73.68686869,66.78872054,-0.04506591,-0.05316568,526087,0.23405179
193,RTVC,REMCO FOR TOURISTIC VILLAGES CONSTRUCTION,,Finance,egypt,Finance,remco-for-touristic-villages-construction,delayed_streaming_900,stock,['common'],,,,,,,,,,,2.7,1000,1,false,0,EGP,0.74626866,-3.91459075,-5.59440559,-41.68466523,57.71028037,-29.13385827,29.18660287,-28.19148936,-74.71073393,5.06844736,6.50935502,666354087,EGP,42.1052674,,,,0.32335755,,,14.88637622,1864183994,,,,,0,0,,,,0,0,,,,,,,,,8758389420,5981950766,44762680,6703313395,1248251452,1203488772,2055076025,0.97202998,0.23835009,0.60573122,0.03586031,,,,,,-0.24545455,-0.4,-0.09090909,46.13511301,0.24,-0.15361765,26.31578947,68.37606838,68.23361823,-0.09254775,-0.14113721,667026,0.43767323
